Fiscal Year,LEA Name,LEA Entity ID,School Name,School Entity ID,Asian,American Indian/Alaskan Native,Black/African American,Hispanic/Latino,White,Native Hawaiian/Pacific Islander,Multiple Races,Total
2022,Phoenix Union High School District,4286,Trevor Browne High School,5437,16,27,136,2576,64,*,17,2838
2022,Phoenix Union High School District,4286,Camelback High School,5438,19,92,209,1712,151,13,37,2233
2022,Phoenix Union High School District,4286,Central High School,5439,43,117,304,1302,133,*,49,1950
2022,Phoenix Union High School District,4286,Carl Hayden High School,5440,*,20,77,2124,31,*,*,2260
2022,Phoenix Union High School District,4286,Maryvale High School,5441,14,31,109,2514,71,*,18,2760
2022,Phoenix Union High School District,4286,North High School,5442,15,38,148,1859,83,*,34,2181
2022,Phoenix Union High School District,4286,South Mountain High School,5443,*,15,349,1666,53,*,38,2128
2022,Phoenix Union High School District,4286,Metro Tech High School,6248,11,*,22,1735,22,*,*,1799
2022,Phoenix Union High School District,4286,Bostrom Alternative Center,6249,*,*,20,119,*,*,*,155
2022,Phoenix Union High School District,4286,Cesar Chavez High School,78847,37,73,396,1994,110,*,55,2671
2022,Phoenix Union High School District,4286,Linda Abril Educational Academy,79617,*,*,12,166,*,*,*,190
2022,Phoenix Union High School District,4286,Phoenix Union Bioscience High School,88407,31,*,14,268,47,*,14,375
2022,Phoenix Union High School District,4286,Betty Fairfax High School,89571,38,113,379,1096,150,*,57,1837
2022,Phoenix Union High School District,4286,Franklin Police and Fire High School,89778,*,*,*,267,*,*,*,286
2022,Phoenix Union High School District,4286,Phoenix Union-Wilson College Preparatory,128903,*,*,19,175,*,*,*,204
2022,Phoenix Union High School District,4286,Phoenix Coding Academy,221992,*,*,16,157,64,*,11,264
2022,Phoenix Union High School District,4286,PXU Digital Academy,875776,12,42,126,950,61,*,29,1224
2022,Tempe Union High School District,4287,Tempe High School,5444,23,58,184,1108,103,33,41,1550
2022,Tempe Union High School District,4287,Mcclintock High School,5445,51,86,219,915,458,30,76,1835
2022,Tempe Union High School District,4287,Marcos De Niza High School,5446,36,175,147,781,281,11,54,1485
2022,Tempe Union High School District,4287,Corona Del Sol High School,5447,181,65,164,840,1388,12,149,2799
2022,Tempe Union High School District,4287,Mountain Pointe High School,5448,42,95,529,722,430,14,109,1941
2022,Tempe Union High School District,4287,Desert Vista High School,5449,196,53,216,698,1654,*,202,3029
2022,Tempe Union High School District,4287,TAPBI,87990,*,23,65,125,70,*,18,308
2022,Tolleson Union High School District,4288,Tolleson Union High School,5452,23,21,193,1691,84,*,31,2050
2022,Tolleson Union High School District,4288,Westview High School,5453,60,29,187,1292,189,*,69,1835
2022,Tolleson Union High School District,4288,La Joya Community High School,80051,19,25,188,1679,95,*,41,2050
2022,Tolleson Union High School District,4288,Copper Canyon High School,85810,35,26,110,1887,100,*,25,2187
2022,Tolleson Union High School District,4288,Sierra Linda High School,89908,16,16,147,1581,61,11,25,1857
2022,Tolleson Union High School District,4288,West Point High School,90085,67,36,368,2062,271,11,86,2901
2022,Tolleson Union High School District,4288,University High School,90551,57,*,38,255,41,*,*,403
2022,Agua Fria Union High School District,4289,Agua Fria High School,5454,28,11,183,1120,215,*,37,1602
2022,Agua Fria Union High School District,4289,Millennium High School,78926,145,30,190,732,797,*,56,1958
2022,Agua Fria Union High School District,4289,Desert Edge High School,79799,48,13,227,1020,396,*,72,1783
2022,Agua Fria Union High School District,4289,Verrado High School,87903,27,12,102,745,772,*,49,1713
2022,Agua Fria Union High School District,4289,Canyon View High School,932049,41,*,157,796,801,*,86,1896
2022,Agua Fria Union High School District,4289,Coldwater Academy,1001826,*,*,38,131,60,*,*,246
2022,Ball Charter Schools (Hearn),4294,"Hearn Academy, The - A Ball Charter School",10730,*,*,32,231,378,*,*,653
2022,"Accelerated Learning Center, Inc.",4297,Accelerated Learning Center,5462,*,*,*,29,112,*,*,151
2022,CPLC Community Schools,4300,Girls Leadership Academy of Arizona,5466,*,*,*,59,*,*,*,77
2022,"Ridgeline Academy, Inc.",4301,"Ridgeline Academy, Inc.",5467,23,*,38,152,683,*,55,956
2022,"Friendly House, Inc.",4303,Friendly House Academia Del Pueblo Elem,6036,*,*,11,269,*,*,*,287
2022,The Boys & Girls Clubs of the Valley,4305,Mesa Arts Academy,5470,*,*,24,161,38,*,*,230
2022,"Reid Traditional Schools' Valley Academy, Inc.",4306,Reid Traditional Schools' Valley Academy,5471,388,*,*,67,193,*,25,684
2022,"Twenty First Century Charter School, Inc. Bennett Academy",4310,Bennett Academy,5475,*,*,11,79,24,*,*,124
2022,"Twenty First Century Charter School, Inc. Bennett Academy",4310,Bennett Academy - Venture Site,81200,*,*,*,37,*,*,*,64
2022,"STEP UP Schools, Inc.",4313,STEP UP SCHOOL,91788,*,*,*,43,*,*,*,55
2022,Maricopa County Community College District dba Gateway Early College High School,4314,Gateway Early College High School,5480,*,*,42,256,*,*,*,309
2022,New School For The Arts,4316,New School for the Arts,5482,*,*,*,41,111,*,*,171
2022,Salt River Pima-Maricopa  Community Schools,4320,Salt River Accelerated Learning Academy,90159,*,45,*,*,*,*,*,47
2022,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",4323,Ombudsman - Charter East,5493,*,13,*,76,*,*,*,102
2022,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",4323,Ombudsman - Charter West,10737,*,*,15,28,39,*,*,87
2022,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",4323,Ombudsman - Charter Metro,78814,*,*,40,128,37,*,*,213
2022,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",4323,Ombudsman - Charter Northeast,79174,*,13,*,48,34,*,*,104
2022,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",4323,Ombudsman - Charter Northwest,80026,*,*,11,85,51,*,*,154
2022,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",4323,Ombudsman - Charter East II,89440,*,*,11,87,14,*,*,124
2022,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",4323,Ombudsman - Charter Valencia,89827,*,153,12,245,14,*,*,428
2022,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",4323,Ombudsman Online Academy,1001731,*,12,21,102,46,*,*,183
2022,Acclaim Charter School,4325,ACCLAIM Academy,5496,*,*,*,217,54,*,*,272
2022,"Edkey, Inc. - Sequoia Choice Schools",4329,Sequoia Choice School Arizona Distance Learning School,5500,50,147,199,1030,2864,21,148,4459
2022,"Edkey, Inc. - Sequoia Choice Schools",4329,Sequoia Pathfinder Academy at Verrado Way and I-10,90322,*,*,*,126,209,*,21,370
2022,"Arizona Agribusiness & Equine Center, Inc.",4331,AAEC - Paradise Valley,6344,*,*,*,62,230,*,14,322
2022,"Genesis Program, Inc.",4332,Genesis Academy,5504,*,*,*,51,*,*,*,64
2022,"International Commerce Secondary Schools, Inc.",4334,International Commerce High School - Phoenix,88232,*,*,36,233,21,*,*,307
2022,Espiritu Community Development Corp.,4335,NFL YET College Prep Academy,5507,*,*,13,318,*,*,*,343
2022,"Heritage Academy, Inc.",4336,Heritage Academy,5509,*,*,*,199,553,*,16,781
2022,"Heritage Academy, Inc.",4336,Heritage Academy Maricopa,1000169,*,12,48,217,433,11,46,775
2022,"Humanities and Sciences Academy of the United States, Inc.",4337,International Commerce High School - Tempe,79042,*,17,*,157,48,*,*,249
2022,"Humanities and Sciences Academy of the United States, Inc.",4337,Humanities and Sciences Academy Arizona,81181,*,*,*,*,*,*,*,*
2022,"Phoenix Advantage Charter School, Inc.",4338,Phoenix Advantage Charter School,5512,*,39,17,127,*,*,*,189
2022,Villa Montessori Charter School,4339,Villa Montessori - Phoenix Campus,5513,11,*,11,83,350,*,27,486
2022,"Phoenix Education Management, LLC,",4340,Pioneer Technology & Arts Academy of Arizona,5515,*,*,56,354,*,*,*,427
2022,"EduPreneurship, Inc.",4341,EduPreneurship Student Center (ESC) Phoenix,10752,*,*,*,23,12,*,*,47
2022,Kaizen Education Foundation dba El Dorado High School,4342,Kaizen Education Foundation dba El Dorado High School,78899,*,*,28,78,51,*,*,166
2022,Kaizen Education Foundation dba El Dorado High School,4342,Glenview College Preparatory High School,92246,11,*,29,434,14,*,11,503
2022,Arizona School For The Arts,4345,Arizona School For The Arts,5519,27,*,46,274,427,*,60,839
2022,"Arizona Call-a-Teen Youth Resources, Inc.",4346,City View High School,5520,*,*,15,83,*,*,*,107
2022,"Allen-Cochran Enterprises, Inc.",4347,Center for Educational Excellence,5521,*,*,23,66,193,*,15,310
2022,"American Leadership Academy, Inc.",4348,"American Leadership Academy, Gilbert K-6",5522,11,*,15,111,483,*,42,668
2022,"American Leadership Academy, Inc.",4348,"American Leadership Academy, Queen Creek K-12",90769,17,20,46,490,1865,15,84,2537
2022,"American Leadership Academy, Inc.",4348,"American Leadership Academy, San Tan Valley K-6",91173,12,*,44,219,374,*,54,707
2022,"American Leadership Academy, Inc.",4348,"American Leadership Academy, Mesa K-6",91778,*,*,*,113,289,*,27,439
2022,"American Leadership Academy, Inc.",4348,"American Leadership Academy, Anthem K-6",92348,*,*,16,150,274,*,29,480
2022,"American Leadership Academy, Inc.",4348,"American Leadership Academy, Ironwood K12",92885,49,11,75,807,1286,15,147,2390
2022,"American Leadership Academy, Inc.",4348,American Leadership Academy Signal Butte K-6,242454,*,*,13,126,273,*,25,444
2022,"American Leadership Academy, Inc.",4348,"American Leadership Academy, Gilbert North K-12",509281,48,*,49,556,1809,*,108,2590
2022,"American Leadership Academy, Inc.",4348,"American Leadership Academy, Gilbert South K-6",865358,*,*,16,122,278,*,41,471
2022,"American Leadership Academy, Inc.",4348,AMERICAN LEADERSHIP ACADEMY VIRTUAL,1001506,*,*,11,60,126,*,*,213
2022,"Intelli-School, Inc.",4352,Intelli-School - Paradise Valley,10746,*,*,*,38,42,*,*,84
2022,Benjamin Franklin Charter School - Queen Creek,4355,Benjamin Franklin Charter School - Crismon,5537,*,*,13,126,559,*,33,742
2022,Benjamin Franklin Charter School - Queen Creek,4355,Benjamin Franklin Charter School - Gilbert,5538,18,*,*,117,376,*,40,563
2022,Benjamin Franklin Charter School - Queen Creek,4355,Benjamin Franklin Charter School - Power,88341,12,*,*,76,374,*,24,498
2022,Benjamin Franklin Charter School - Queen Creek,4355,Benjamin Franklin High School,92270,34,*,28,187,815,*,56,1126
2022,"Montessori Day Public Schools Chartered, Inc.",4359,Montessori Day Public Schools Chartered - Tempe,5542,*,*,*,12,53,*,14,89
2022,"Montessori Day Public Schools Chartered, Inc.",4359,Montessori Day Public Schools Chartered - Mountainside,5544,*,*,*,52,120,*,*,191
2022,Khalsa Montessori Elementary Schools,4360,Khalsa Montessori Elementary School - Phoenix,5547,14,*,*,26,72,*,16,134
2022,Tempe Preparatory Academy,4361,Tempe Preparatory Academy,5549,34,*,*,118,257,*,24,447
2022,"Bright Beginnings School, Inc.",4362,Bright Beginnings School #1,5550,51,*,*,50,157,*,20,282
2022,Montessori Education Centre Charter School,4363,Montessori Education Centre Charter School - Mesa,5552,*,*,*,62,160,*,21,252
2022,Montessori Education Centre Charter School,4363,Montessori Education Centre Charter School - North Campus,79707,*,*,*,38,137,*,12,199
2022,New Horizon School for the Performing Arts,4366,New Horizon School for the Performing Arts,5554,*,*,*,121,17,*,*,153
2022,Lake Havasu Unified District,4368,Smoketree Elementary School,5559,*,*,*,225,357,*,20,617
2022,Lake Havasu Unified District,4368,Thunderbolt Middle School,5560,*,14,*,229,575,*,25,862
2022,Lake Havasu Unified District,4368,Havasupai Elementary School,5561,*,*,*,140,204,*,*,358
2022,Lake Havasu Unified District,4368,Starline Elementary School,5562,12,*,*,107,435,*,17,584
2022,Lake Havasu Unified District,4368,Nautilus Elementary School,5563,*,*,*,114,274,*,17,406
2022,Lake Havasu Unified District,4368,Oro Grande Classical Academy,5564,*,*,*,86,224,*,16,332
2022,Lake Havasu Unified District,4368,Lake Havasu High School,5565,26,24,18,467,1178,14,39,1766
2022,Lake Havasu Unified District,4368,Jamaica Elementary School,78979,*,*,*,92,327,*,*,436
2022,Lake Havasu Unified District,4368,Havasuonline,85839,*,*,*,24,71,*,*,100
2022,Peach Springs Unified District,4369,Peach Springs School,5566,*,100,*,*,*,*,*,100
2022,Peach Springs Unified District,4369,Music Mountain Academy,1001855,*,34,*,*,*,*,*,36
2022,Colorado City Unified District,4370,El Capitan Public School,5567,*,*,*,*,243,*,*,251
2022,Colorado City Unified District,4370,Cottonwood Elementary,92635,*,*,*,*,345,*,*,350
2022,Hackberry School District,4371,Cedar Hills School,5570,*,*,*,18,27,*,*,46
2022,Owens School District No.6,4373,Owens Elementary School,5578,*,*,*,*,15,*,*,18
2022,Littlefield Unified District,4374,Beaver Dam Elementary,5579,*,*,*,145,80,*,*,227
2022,Littlefield Unified District,4374,Beaver Dam High School,85821,*,*,*,95,56,*,*,156
2022,Topock Elementary District,4376,Topock Elementary School,5581,*,15,*,19,95,*,*,132
2022,Yucca Elementary District,4377,Yucca Elementary School,5582,*,*,*,*,29,*,*,38
2022,Bullhead City School District,4378,Coyote Canyon School,5583,*,*,*,13,15,*,*,31
2022,Bullhead City School District,4378,Desert Valley School,5584,*,*,*,283,192,*,*,495
2022,Bullhead City School District,4378,Diamondback Elementary School,5585,*,*,*,175,201,*,20,405
2022,Bullhead City School District,4378,Bullhead City Middle School,5587,*,*,*,245,194,*,24,481
2022,Bullhead City School District,4378,Fox Creek Jr High School,6048,*,*,12,271,242,*,24,563
2022,Bullhead City School District,4378,Sunrise Elementary,79655,*,*,*,175,190,*,25,406
2022,Mohave Valley Elementary District,4379,Mohave Valley Junior High School,5589,*,17,*,147,224,*,14,413
2022,Mohave Valley Elementary District,4379,Fort Mohave Elementary School,5590,*,*,*,125,194,*,12,343
2022,Mohave Valley Elementary District,4379,Camp Mohave Elementary School,6049,*,*,*,115,207,*,13,357
2022,Mohave Valley Elementary District,4379,Mohave Valley Connections Academy,1001836,*,*,*,17,17,*,*,41
2022,Valentine Elementary District,4380,Valentine Elementary School,5591,*,67,*,*,11,*,*,92
2022,Colorado River Union High School District,4381,Mohave High School,5592,*,*,13,533,592,*,30,1188
2022,Colorado River Union High School District,4381,River Valley High School,5593,*,31,*,154,297,*,*,503
2022,Colorado River Union High School District,4381,CRUHSD Academy,90858,*,*,*,79,77,*,*,177
2022,Kingman Academy Of Learning,4383,Kingman Academy of Learning - Primary School,5596,*,*,*,47,230,*,17,310
2022,Kingman Academy Of Learning,4383,Kingman Academy of Learning - Intermediate School,5597,*,*,*,62,250,*,19,342
2022,Kingman Academy Of Learning,4383,Kingman Academy of Learning - Middle School,6051,*,*,*,71,240,*,19,333
2022,Kingman Academy Of Learning,4383,Kingman Academy of Learning - High School,79373,*,*,*,45,290,*,16,364
2022,Young Scholars Academy Charter School Corp.,4385,Young Scholars Academy,5599,*,*,*,129,272,*,*,415
2022,Navajo County Accommodation District #99,4386,Navajo County Instruction for Success (NCIS),7654,*,*,*,*,*,*,*,13
2022,Winslow Unified District,4387,Bonnie Brennan School,5600,*,110,*,83,43,*,*,249
2022,Winslow Unified District,4387,Jefferson Elementary School,5601,*,158,*,142,46,*,15,365
2022,Winslow Unified District,4387,Washington School,5602,*,118,*,80,49,*,*,259
2022,Winslow Unified District,4387,Winslow Junior High School,5603,*,187,*,90,45,*,19,343
2022,Winslow Unified District,4387,Winslow High School,5604,*,351,*,158,85,*,14,615
2022,Joseph City Unified District,4388,Joseph City Elementary School,5605,*,31,*,33,100,*,18,188
2022,Joseph City Unified District,4388,Joseph City High School,5606,*,22,*,27,96,*,*,158
2022,Joseph City Unified District,4388,Joseph City Junior High School,87530,*,29,*,22,56,*,*,117
2022,Holbrook Unified District,4389,Hulet Elementary School,5607,*,113,*,101,79,*,23,320
2022,Holbrook Unified District,4389,Park Elementary School,5608,*,55,*,51,37,*,*,154
2022,Holbrook Unified District,4389,Holbrook Junior High School,5609,*,203,*,71,54,*,28,364
2022,Holbrook Unified District,4389,Holbrook High School,5610,*,420,*,105,83,*,26,640
